IndexName,IndexID,CompanyID,Symbol,CompanyName
ALLSHR,2,9860001,STYLERS,Stylers International Limited
ALLSHR,2,9860002,STYLERSR,Stylers International Limited
KSE30,3,61000,BAFL,Bank Alfalah Limited
KSE30,3,61010,BAHL,Bank AL Habib Limited
KSE30,3,61050,HBL,Habib Bank Limited
KSE30,3,61094,MEBL,Meezan Bank Limited
KSE30,3,61098,MCB,MCB Bank Limited
KSE30,3,61180,UBL,United Bank Limited
KSE30,3,151050,DGKC,D.G. Khan Cement Company Limited
KSE30,3,151065,FCCL,Fauji Cement Company Limited
KSE30,3,151105,LUCK,Lucky Cement Limited
KSE30,3,151110,MLCF,Maple Leaf Cement Factory Limited
KSE30,3,151150,PIOC,Pioneer Cement Limited
KSE30,3,171000,ATRL,Attock Refinery Limited
KSE30,3,171080,NRL,National Refinery Limited
KSE30,3,171140,PRL,Pakistan Refinery Limited
KSE30,3,181050,HUBC,The Hub Power Company Limited
KSE30,3,191160,PSO,Pakistan State Oil Company Limited
KSE30,3,191200,SNGP,Sui Northern Gas Pipelines Limited
KSE30,3,201075,MARI,Mari Petroleum Company Limited
KSE30,3,201080,OGDC,Oil & Gas Development Company Limited
KSE30,3,201120,POL,Pakistan Oilfields Limited
KSE30,3,201130,PPL,Pakistan Petroleum Limited
KSE30,3,221220,MTL,Millat Tractors Limited
KSE30,3,221270,SAZEW,Sazgar Engineering Works Limited
KSE30,3,241120,PAEL,Pak Elektron Limited
KSE30,3,261020,SYS,Systems Limited
KSE30,3,271200,ENGRO,Engro Corporation Limited
KSE30,3,271202,EFERT,Engro Fertilizers Limited
KSE30,3,271205,FFBL,Fauji Fertilizer Bin Qasim Limited
KSE30,3,271210,FFC,Fauji Fertilizer Company Limited
KSE30,3,281530,SEARL,The Searle Company Limited
KMI30,4,61045,FABL,Faysal Bank Limited
KMI30,4,61094,MEBL,Meezan Bank Limited
KMI30,4,82985,UNITY,Unity Foods Limited
KMI30,4,101274,ILP,Interloop Limited
KMI30,4,101440,NML,Nishat Mills Limited
KMI30,4,151000,CHCC,Cherat Cement Company Limited
KMI30,4,151050,DGKC,D.G. Khan Cement Company Limited
KMI30,4,151065,FCCL,Fauji Cement Company Limited
KMI30,4,151105,LUCK,Lucky Cement Limited
KMI30,4,151110,MLCF,Maple Leaf Cement Factory Limited
KMI30,4,151150,PIOC,Pioneer Cement Limited
KMI30,4,171000,ATRL,Attock Refinery Limited
KMI30,4,171080,NRL,National Refinery Limited
KMI30,4,171140,PRL,Pakistan Refinery Limited
KMI30,4,181050,HUBC,The Hub Power Company Limited
KMI30,4,191160,PSO,Pakistan State Oil Company Limited
KMI30,4,191170,SHEL,Shell Pakistan Limited
KMI30,4,191200,SNGP,Sui Northern Gas Pipelines Limited
KMI30,4,201075,MARI,Mari Petroleum Company Limited
KMI30,4,201130,PPL,Pakistan Petroleum Limited
KMI30,4,221220,MTL,Millat Tractors Limited
KMI30,4,241169,AIRLINK,Air Link Communication Limited
KMI30,4,261009,NETSOL,NetSol Technologies Limited
KMI30,4,261020,SYS,Systems Limited
KMI30,4,271200,ENGRO,Engro Corporation Limited
KMI30,4,271202,EFERT,Engro Fertilizers Limited
KMI30,4,281530,SEARL,The Searle Company Limited
KMI30,4,291200,EPCL,Engro Polymer & Chemicals Limited
KMI30,4,351276,TPLP,TPL Properties Limited
KMI30,4,460000,DCR,Dolmen City REIT
KMIALLSHR,5,21913,SINDM,Sindh Modaraba
KMIALLSHR,5,30980,FANM,First Al-Noor Modaraba
KMIALLSHR,5,31010,ARM,Allied Rental Modaraba
KMIALLSHR,5,31040,BFMOD,B.F. Modaraba
KMIALLSHR,5,31180,FECM,First Elite Capital Modaraba
KMIALLSHR,5,31220,FEM,First Equity Modaraba
KMIALLSHR,5,31235,FFLM,First Fidelity Leasing Modaraba
KMIALLSHR,5,31260,OLPM,OLP Modaraba
KMIALLSHR,5,31300,FHAM,First Habib Modaraba
KMIALLSHR,5,31310,FTMM,First Treet Manufacturing Modaraba
KMIALLSHR,5,31330,FIBLM,First IBL Modaraba
KMIALLSHR,5,31350,FIMM,First Imrooz Modaraba
KMIALLSHR,5,31355,PIM,Popular Islamic Modaraba
KMIALLSHR,5,31435,ORM,Orient Rental Mod
KMIALLSHR,5,31510,FPRM,First Paramount Modaraba
KMIALLSHR,5,31580,PMI,First Prudential Modaraba
KMIALLSHR,5,31640,FPJM,First Punjab Modaraba
KMIALLSHR,5,31720,FTSM,First Tri-Star Modaraba
KMIALLSHR,5,31760,TRSM,Trust Modaraba
KMIALLSHR,5,31780,FUDLM,First UDL Modaraba
KMIALLSHR,5,31800,UCAPM,Unicap Modaraba
KMIALLSHR,5,60970,BML,Bank Makramah Limited
KMIALLSHR,5,61004,BIPL,BankIslami Pakistan Limited
KMIALLSHR,5,61045,FABL,Faysal Bank Limited
KMIALLSHR,5,61094,MEBL,Meezan Bank Limited
KMIALLSHR,5,81100,AWTX,Allawasaya Tex. & Finishing Mills Ltd
KMIALLSHR,5,81225,ASTM,Asim Textile Mills Limited
KMIALLSHR,5,81504,DFSM,Dewan Farooque Spinning Mills Limited
KMIALLSHR,5,81530,DINT,Din Textile Mills Limited
KMIALLSHR,5,81580,ELCM,Elahi Cotton Mills Limited
KMIALLSHR,5,81910,IDSM,Ideal Spinning Mills Limited
KMIALLSHR,5,81990,JATM,J.A. Textile Mills Limited
KMIALLSHR,5,82000,JDMT,Janana De Malucho Textile Mills Limited
KMIALLSHR,5,82140,ARCTM,Arctic Textile Mills Limited
KMIALLSHR,5,82160,KOHTM,Kohat Textile Mills Limited
KMIALLSHR,5,82325,NATM,Nadeem Textile Mills Limited
KMIALLSHR,5,82440,OML,Olympia Mills Limited
KMIALLSHR,5,82545,RCML,Reliance Cotton Spinning Mills Limited
KMIALLSHR,5,82660,SNAI,Sana Industries Limited
KMIALLSHR,5,82720,SSML,Saritow Spinning Mills Limited
KMIALLSHR,5,82740,SERT,Service Industries Textiles Limited
KMIALLSHR,5,82780,SHDT,Shadab Textile Mills Limited
KMIALLSHR,5,82800,SHCM,Shadman Cotton Mills Limited
KMIALLSHR,5,82860,SZTM,Shahzad Textile Mills Limited
KMIALLSHR,5,82985,UNITY,Unity Foods Limited
KMIALLSHR,5,91010,ASHT,Ashfaq Textile Mills Limited
KMIALLSHR,5,91160,FML,Feroze1888 Mills Limited
KMIALLSHR,5,91198,WAVESAPP,Waves Home Appliances Limited
KMIALLSHR,5,91205,STJT,Shahtaj Textile Limited
KMIALLSHR,5,91240,ZTL,Zephyr Textiles Limited
KMIALLSHR,5,101010,AHTM,Ahmad Hassan Textile Mills Limited
KMIALLSHR,5,101160,CRTM,The Crescent Textile Mills Limited
KMIALLSHR,5,101198,GFIL,Ghazi Fabrics International Limited
KMIALLSHR,5,101220,HAFL,Hafiz Limited
KMIALLSHR,5,101270,INKL,International Knitwear Limited
KMIALLSHR,5,101274,ILP,Interloop Limited
KMIALLSHR,5,101280,ANTM,AN Textile Mills Limited
KMIALLSHR,5,101320,KHYT,Khyber Textile Mills Limited
KMIALLSHR,5,101350,BTL,Blessed Textiles Limited
KMIALLSHR,5,101360,KTML,Kohinoor Textile Mills Limited
KMIALLSHR,5,101362,ANL,Azgard Nine Limited
KMIALLSHR,5,101440,NML,Nishat Mills Limited
KMIALLSHR,5,101465,REDCO,Redco Textiles Limited
KMIALLSHR,5,101480,STML,Shams Textile Mills Limited
KMIALLSHR,5,101510,SURC,Suraj Cotton Mills Limited
KMIALLSHR,5,101522,TOWL,Towellers Limited
KMIALLSHR,5,101527,ZAHID,Zahidjee Textile Mills Limited
KMIALLSHR,5,101625,FASM,Faisal Spinning Mills Limited
KMIALLSHR,5,110980,BNWM,Bannu Woollen Mills Limited
KMIALLSHR,5,111080,BNL,Bunnys Limited
KMIALLSHR,5,121070,GATI,Gatron (Industries) Limited
KMIALLSHR,5,121074,IBFL,Ibrahim Fibres Limited
KMIALLSHR,5,121120,NSRM,The National Silk & Rayon Mills Limited
KMIALLSHR,5,121180,PSYL,Pakistan Synthetics Limited
KMIALLSHR,5,121240,RUPL,Rupali Polyester Limited
KMIALLSHR,5,121251,IMAGE,Image Pakistan Limited
KMIALLSHR,5,141010,AABS,Al-Abbas Sugar Mills Limited
KMIALLSHR,5,141020,AGSML,Abdullah Shah Ghazi Sugar Mills Limited
KMIALLSHR,5,141040,ALNRS,Al-Noor Sugar Mills Limited
KMIALLSHR,5,141080,BAFS,Baba Farid Sugar Mills Limited
KMIALLSHR,5,141170,CHAS,Chashma Sugar Mills Limited
KMIALLSHR,5,141180,CCM,Crescent Cotton Mills Limited
KMIALLSHR,5,141210,FCEPL,Frieslandcampina Engro Pakistan Limited
KMIALLSHR,5,141220,FRSM,Faran Sugar Mills Limited
KMIALLSHR,5,141340,HRPL,Habib Rice Product Limited.
KMIALLSHR,5,141360,TCORP,Tariq Corporation Limited
KMIALLSHR,5,141390,JDWS,JDW Sugar Mills Limited
KMIALLSHR,5,141395,KPUS,Khairpur Sugar Mills Limited
KMIALLSHR,5,141400,JSML,Jauharabad Sugar Mills Limited
KMIALLSHR,5,141420,MRNS,Mehran Sugar Mills Limited
KMIALLSHR,5,141440,MIRKS,Mirpurkhas Sugar Mills Limited
KMIALLSHR,5,141460,NONS,Noon Sugar Mills Limited
KMIALLSHR,5,141500,PMRS,The Premier Sugar Mills
KMIALLSHR,5,141540,SANSM,Sanghar Sugar Mills Limited
KMIALLSHR,5,141560,SHJS,Shahtaj Sugar Mills Limited
KMIALLSHR,5,141580,SHSML,Shahmurad Sugar Mills Limited
KMIALLSHR,5,141620,SASML,Sindh Abadgars Sugar Mills Limited
KMIALLSHR,5,141640,TICL,The Thal Industries Corporation Limited
KMIALLSHR,5,150940,ACPL,Attock Cement Pakistan Limited
KMIALLSHR,5,150960,BWCL,Bestway Cement Limited
KMIALLSHR,5,151000,CHCC,Cherat Cement Company Limited
KMIALLSHR,5,151050,DGKC,D.G. Khan Cement Company Limited
KMIALLSHR,5,151060,POWER,Power Cement Limited
KMIALLSHR,5,151065,FCCL,Fauji Cement Company Limited
KMIALLSHR,5,151070,FECTC,Fecto Cement Limited
KMIALLSHR,5,151075,FLYNG,Flying Cement Company Limited
KMIALLSHR,5,151080,GWLC,Gharibwal Cement Limited
KMIALLSHR,5,151100,JVDC,Javedan Corporation Limited
KMIALLSHR,5,151103,KOHC,Kohat Cement Company Limited
KMIALLSHR,5,151105,LUCK,Lucky Cement Limited
KMIALLSHR,5,151110,MLCF,Maple Leaf Cement Factory Limited
KMIALLSHR,5,151140,DCL,Dewan Cement Limited
KMIALLSHR,5,151150,PIOC,Pioneer Cement Limited
KMIALLSHR,5,151155,SMCPL,Safe Mix Concrete Limited
KMIALLSHR,5,151160,THCCL,Thatta Cement Company Limited
KMIALLSHR,5,171000,ATRL,Attock Refinery Limited
KMIALLSHR,5,171010,CNERGY,Cnergyico PK Limited
KMIALLSHR,5,171080,NRL,National Refinery Limited
KMIALLSHR,5,171140,PRL,Pakistan Refinery Limited
KMIALLSHR,5,181050,HUBC,The Hub Power Company Limited
KMIALLSHR,5,181060,KEL,K-Electric Limited
KMIALLSHR,5,181062,KOHE,Kohinoor Energy Limited
KMIALLSHR,5,181165,SGPL,S.G. Power Limited
KMIALLSHR,5,191000,APL,Attock Petroleum Limited
KMIALLSHR,5,191160,PSO,Pakistan State Oil Company Limited
KMIALLSHR,5,191168,BPL,Burshane LPG (Pakistan) Limited
KMIALLSHR,5,191170,SHEL,Shell Pakistan Limited
KMIALLSHR,5,191180,SSGC,Sui Southern Gas Company Limited
KMIALLSHR,5,191200,SNGP,Sui Northern Gas Pipelines Limited
KMIALLSHR,5,201050,HTL,Hi-Tech Lubricants Limited
KMIALLSHR,5,201075,MARI,Mari Petroleum Company Limited
KMIALLSHR,5,201130,PPL,Pakistan Petroleum Limited
KMIALLSHR,5,211020,BCL,Bolan Castings Limited
KMIALLSHR,5,211030,DADX,Dadex Eternit Limited
KMIALLSHR,5,211050,OBOY,Oilboy Energy Limited
KMIALLSHR,5,211100,INIL,International Industries Limited
KMIALLSHR,5,211110,ISL,International Steels Limited
KMIALLSHR,5,211115,ITTEFAQ,Ittefaq Iron Industries Limited
KMIALLSHR,5,211140,KSBP,KSB Pumps Company Limited
KMIALLSHR,5,211145,MUGHAL,Mughal Iron & Steel Industries Limited
KMIALLSHR,5,211160,MSCL,Metropolitan Steel Corporation Limited
KMIALLSHR,5,221020,AGTL,Al-Ghazi Tractors Limited
KMIALLSHR,5,221100,ATLH,Atlas Honda Limited
KMIALLSHR,5,221175,GHNI,Ghandhara Industries Limited
KMIALLSHR,5,221190,GAL,Ghandhara Automobiles Limited
KMIALLSHR,5,221200,HINO,Hinopak Motors Limited
KMIALLSHR,5,221220,MTL,Millat Tractors Limited
KMIALLSHR,5,221270,SAZEW,Sazgar Engineering Works Limited
KMIALLSHR,5,231000,AGIL,Agriauto Industries Limited
KMIALLSHR,5,231080,ATBA,Atlas Battery Limited
KMIALLSHR,5,231130,BWHL,Baluchistan Wheels Limited
KMIALLSHR,5,231160,EXIDE,Exide Pakistan Limited
KMIALLSHR,5,231170,GTYR,Ghandhara Tyre & Rubber Company Limited
KMIALLSHR,5,231180,PTL,Panther Tyres Ltd.
KMIALLSHR,5,241120,PAEL,Pak Elektron Limited
KMIALLSHR,5,241130,FCL,Fast Cables Limited
KMIALLSHR,5,241155,TPLT,TPL Trakker Limited
KMIALLSHR,5,241169,AIRLINK,Air Link Communication Limited
KMIALLSHR,5,241170,AVN,Avanceon Limited
KMIALLSHR,5,241220,WAVES,Waves Corporation Limited
KMIALLSHR,5,241250,SPEL,Synthetic Products Enterprises Limited
KMIALLSHR,5,251010,PIBTL,Pakistan International Bulk Terminal
KMIALLSHR,5,251070,SLGL,Secure Logistics Group Limited
KMIALLSHR,5,261009,NETSOL,NetSol Technologies Limited
KMIALLSHR,5,261010,PAKD,Pak Datacom Limited
KMIALLSHR,5,261011,OCTOPUS,Octopus Digital Limited
KMIALLSHR,5,261020,SYS,Systems Limited
KMIALLSHR,5,261075,TELE,Telecard Limited
KMIALLSHR,5,261089,GEMSPNL,Supernet Limited
KMIALLSHR,5,261090,SYM,Symmetry Group Limited
KMIALLSHR,5,271200,ENGRO,Engro Corporation Limited
KMIALLSHR,5,271202,EFERT,Engro Fertilizers Limited
KMIALLSHR,5,271205,FFBL,Fauji Fertilizer Bin Qasim Limited
KMIALLSHR,5,281000,ABOT,Abbott Laboratories (Pakistan) Limited
KMIALLSHR,5,281010,AGP,AGP Limited
KMIALLSHR,5,281015,CPHL,Citi Pharma Ltd.
KMIALLSHR,5,281220,FEROZ,Ferozsons Laboratories Limited
KMIALLSHR,5,281240,GLAXO,GlaxoSmithKline Pakistan Limited
KMIALLSHR,5,281245,HALEON,Haleon Pakistan Limited
KMIALLSHR,5,281250,HINOON,Highnoon Laboratories Limited
KMIALLSHR,5,281260,HPL,Hoechst Pakistan Limited (Formerly Sanofi-Aventis)
KMIALLSHR,5,281530,SEARL,The Searle Company Limited
KMIALLSHR,5,291030,BIFO,Biafo Industries Limited
KMIALLSHR,5,291040,BERG,Berger Paints Pakistan Limited
KMIALLSHR,5,291080,BUXL,Buxly Paints Limited
KMIALLSHR,5,291110,ARPL,Archroma Pakistan Limited
KMIALLSHR,5,291130,CTM,Colony Textile Mills Limited
KMIALLSHR,5,291140,DOL,Descon Oxychem Limited
KMIALLSHR,5,291150,DAAG,Data Agro Limited
KMIALLSHR,5,291175,DYNO,Dynea Pakistan Limited
KMIALLSHR,5,291200,EPCL,Engro Polymer & Chemicals Limited
KMIALLSHR,5,291210,FATIMA,Fatima Fertilizer Company Limited
KMIALLSHR,5,291250,GGL,Ghani Global Holdings Limited
KMIALLSHR,5,291300,LCI,Lucky Core Industries Limited
KMIALLSHR,5,291305,ICL,Ittehad Chemicals Limted
KMIALLSHR,5,291340,LPGL,Leiner Pak Gelatine Limited
KMIALLSHR,5,291390,LOTCHEM,Lotte Chemical Pakistan Limited
KMIALLSHR,5,291460,PAKOXY,Pakistan Oxygen Limited
KMIALLSHR,5,291470,NRSL,Nimir Resins Limited
KMIALLSHR,5,291525,SARC,Sardar Chemical Industries Limited
KMIALLSHR,5,291560,SITC,Sitara Chemical Industries Limited
KMIALLSHR,5,291600,WAHN,Wah Noble Chemicals Limited
KMIALLSHR,5,301060,CEPB,Century Paper & Board Mills Limited
KMIALLSHR,5,301070,CPPL,Cherat Packaging Limited
KMIALLSHR,5,301120,MERIT,Merit Packaging Limited
KMIALLSHR,5,301160,PKGS,Packages Limited
KMIALLSHR,5,301170,GEMPAPL,Pak Agro Packaging Limited(GEM)
KMIALLSHR,5,301180,PPP,Pakistan Paper Products Limited
KMIALLSHR,5,301182,RPL,Roshan Packages Limited
KMIALLSHR,5,301221,IPAK, International Packaging Films Limited
KMIALLSHR,5,311200,POML,Punjab Oil Mills Limited
KMIALLSHR,5,311210,SSOM,S.S.Oil Mills Limited
KMIALLSHR,5,321000,BATA,Bata Pakistan Limited
KMIALLSHR,5,321030,LEUL,Leather Up Limited
KMIALLSHR,5,321035,SGF,Service GlobalFootwear Limited
KMIALLSHR,5,331050,ASC,Al Shaheer Corporation Limited
KMIALLSHR,5,331055,PREMA,At-Tahur Limited
KMIALLSHR,5,331060,CLOV,Clover Pakistan Limited
KMIALLSHR,5,331080,GIL,Good Luck Industries Ltd.
KMIALLSHR,5,331090,IBLHL,IBL HealthCare Limited
KMIALLSHR,5,331092,MACTER,Macter International Limited
KMIALLSHR,5,331160,NESTLE,Nestle Pakistan Limited
KMIALLSHR,5,331170,MFFL,Mitchells Fruit Farms Limited
KMIALLSHR,5,331240,FFL,Fauji Foods Limited
KMIALLSHR,5,331290,QUICE,Quice Food Industries Limited
KMIALLSHR,5,331295,UPFL,Unilever Pakistan Foods Limited
KMIALLSHR,5,331300,RMPL,Rafhan Maize Products Company Limited
KMIALLSHR,5,331320,SHEZ,Shezan International Limited
KMIALLSHR,5,331325,TOMCL,The Organic Meat Company Limited
KMIALLSHR,5,331420,SCL,Shield Corporation Limited
KMIALLSHR,5,331440,TREET,Treet Corporation Limited
KMIALLSHR,5,331523,ZIL,ZIL Limited
KMIALLSHR,5,341000,BGL,Balochistan Glass Limited
KMIALLSHR,5,341040,EMCO,Emco Industries Limited
KMIALLSHR,5,341060,FRCL,Frontier Ceramics Limited
KMIALLSHR,5,341065,GHGL,Ghani Glass Limited
KMIALLSHR,5,341066,GGGL,Ghani Global Glass Limited
KMIALLSHR,5,341067,GVGL,Ghani Value Glass Limited
KMIALLSHR,5,341070,KCL,Karam Ceramics Limited
KMIALLSHR,5,341100,TGL,Tariq Glass Industries Limited
KMIALLSHR,5,341160,STCL,Shabbir Tiles & Ceramics Limited
KMIALLSHR,5,351000,GAMON,Gammon Pakistan Limited
KMIALLSHR,5,351010,AKGL,Al-Khair Gadoon Limited
KMIALLSHR,5,351022,MACFL,MACPAC Films Limited
KMIALLSHR,5,351025,DIIL,Diamond Industries Limited
KMIALLSHR,5,351080,GOC,GOC (Pak) Limited.
KMIALLSHR,5,351180,PABC,Pakistan Aluminium Beverage Cans Limited
KMIALLSHR,5,351188,BRRG,B.R.R. Guardian Limited
KMIALLSHR,5,351240,PSEL,Pakistan Services Limited
KMIALLSHR,5,351270,SHFA,Shifa International Hospitals Limited
KMIALLSHR,5,351276,TPLP,TPL Properties Limited
KMIALLSHR,5,351480,UBDL,United Brands Limited
KMIALLSHR,5,460000,DCR,Dolmen City REIT
KMIALLSHR,5,460020,TPLRF1,TPL REIT Fund I
KMIALLSHR,5,9860001,STYLERS,Stylers International Limited
BKTi,6,61000,BAFL,Bank Alfalah Limited
BKTi,6,61010,BAHL,Bank AL Habib Limited
BKTi,6,61050,HBL,Habib Bank Limited
BKTi,6,61094,MEBL,Meezan Bank Limited
BKTi,6,61095,NBP,National Bank of Pakistan
BKTi,6,61098,MCB,MCB Bank Limited
BKTi,6,61180,UBL,United Bank Limited
OGTi,7,201075,MARI,Mari Petroleum Company Limited
OGTi,7,201080,OGDC,Oil & Gas Development Company Limited
OGTi,7,201120,POL,Pakistan Oilfields Limited
OGTi,7,201130,PPL,Pakistan Petroleum Limited
